id,order_id,order_date,customer_id,state,region,product_id,price,quantity
2663,CA-2017-159604,4/14/2017,CL-12700,Missouri,Central,OFF-BI-10003460,8.76,2
2664,CA-2016-164784,5/1/2016,HF-14995,Tennessee,South,OFF-LA-10001569,3.984,1
2665,CA-2016-164784,5/1/2016,HF-14995,Tennessee,South,FUR-TA-10004534,370.62,3
2666,CA-2016-164784,5/1/2016,HF-14995,Tennessee,South,OFF-BI-10002954,2.742,2
2667,CA-2016-111794,10/1/2016,HG-15025,Texas,Central,TEC-AC-10003832,79.512,3
2668,CA-2016-111794,10/1/2016,HG-15025,Texas,Central,OFF-PA-10000474,28.352,1
2669,US-2015-139759,8/25/2015,NL-18310,California,West,FUR-CH-10002774,40.784,1
2670,US-2015-139759,8/25/2015,NL-18310,California,West,OFF-AP-10002765,105.96,4
2671,CA-2014-126403,9/9/2014,RR-19525,Massachusetts,East,OFF-PA-10001144,166.44,3
2672,CA-2014-126403,9/9/2014,RR-19525,Massachusetts,East,FUR-CH-10003761,785.88,6
2673,CA-2014-126403,9/9/2014,RR-19525,Massachusetts,East,OFF-PA-10004665,26.2,2
2674,CA-2014-126403,9/9/2014,RR-19525,Massachusetts,East,OFF-ST-10000078,1325.85,5
2675,CA-2017-136875,12/3/2017,TC-21295,California,West,OFF-PA-10000357,166.44,3
2676,CA-2017-132185,11/27/2017,DB-13615,North Carolina,South,OFF-AR-10000422,8.76,5
2677,CA-2017-132185,11/27/2017,DB-13615,North Carolina,South,OFF-AP-10001205,43.584,1
2678,US-2014-160780,6/21/2014,SV-20785,Colorado,West,OFF-BI-10001116,11.088,7
2679,US-2014-160780,6/21/2014,SV-20785,Colorado,West,OFF-BI-10002931,25.164,2
2680,CA-2017-127026,1/21/2017,MH-18115,Michigan,Central,OFF-BI-10000546,14.4,5
2681,CA-2017-127026,1/21/2017,MH-18115,Michigan,Central,TEC-AC-10002049,619.95,5
2682,CA-2017-127026,1/21/2017,MH-18115,Michigan,Central,OFF-BI-10001196,89.52,4
2683,CA-2017-127026,1/21/2017,MH-18115,Michigan,Central,TEC-MA-10002981,350.973,3
2684,CA-2017-127026,1/21/2017,MH-18115,Michigan,Central,TEC-PH-10003601,164.99,1
2685,CA-2017-137085,6/29/2017,CT-11995,California,West,OFF-BI-10000632,312.552,9
2686,CA-2016-133123,9/6/2016,KB-16315,North Carolina,South,OFF-EN-10003055,95.952,3
2687,CA-2016-133123,9/6/2016,KB-16315,North Carolina,South,OFF-BI-10001031,3.204,2
2688,US-2016-128195,8/4/2016,RA-19285,Illinois,Central,OFF-BI-10002003,3.98,5
2689,CA-2015-153220,11/12/2015,YC-21895,California,West,OFF-PA-10003016,15.7,5
2690,CA-2014-123064,6/30/2014,RA-19915,Illinois,Central,OFF-AR-10004582,5.248,4
2691,CA-2017-156412,12/4/2017,CM-12160,Pennsylvania,East,OFF-BI-10004364,5.346,3
2692,US-2016-144211,8/28/2016,CS-12130,Colorado,West,OFF-PA-10002246,15.48,3
2693,US-2016-144211,8/28/2016,CS-12130,Colorado,West,TEC-PH-10002890,108.576,3
2694,CA-2016-138079,1/22/2016,AJ-10795,Washington,West,FUR-FU-10001475,109.9,5
2695,CA-2014-143182,10/15/2014,DL-12865,Florida,South,FUR-FU-10004270,15.384,1
2696,CA-2016-161662,2/7/2016,BE-11410,Ohio,East,OFF-PA-10003465,30.352,2
2697,CA-2014-145317,3/18/2014,SM-20320,Florida,South,TEC-MA-10003626,821.3,4
2698,CA-2014-145317,3/18/2014,SM-20320,Florida,South,TEC-MA-10002412,22638.48,6
2699,CA-2014-145317,3/18/2014,SM-20320,Florida,South,OFF-PA-10001804,21.376,4
2700,CA-2014-145317,3/18/2014,SM-20320,Florida,South,OFF-AR-10003183,8.016,3
2701,CA-2014-145317,3/18/2014,SM-20320,Florida,South,FUR-FU-10004270,30.768,2
2702,CA-2014-145317,3/18/2014,SM-20320,Florida,South,OFF-FA-10003112,18.936,3
2703,CA-2014-145317,3/18/2014,SM-20320,Florida,South,FUR-FU-10001986,122.352,3
2704,CA-2014-143413,5/24/2014,RP-19390,Maryland,East,OFF-PA-10002319,116.28,3
2705,CA-2017-156818,7/11/2017,JD-16015,New York,East,TEC-AC-10002323,132.6,6
2706,CA-2017-155873,6/16/2017,AB-10255,New Mexico,West,OFF-SU-10001165,16.68,2
2707,CA-2017-155873,6/16/2017,AB-10255,New Mexico,West,OFF-PA-10001246,19.44,3
2708,CA-2017-155873,6/16/2017,AB-10255,New Mexico,West,OFF-PA-10001815,192.16,4
2709,CA-2015-121797,1/30/2015,CC-12145,California,West,FUR-FU-10001876,227.36,7
2710,CA-2015-121797,1/30/2015,CC-12145,California,West,TEC-MA-10000488,1919.976,3
2711,US-2015-120572,12/11/2015,GH-14425,Florida,South,OFF-BI-10001098,12.828,2
2712,CA-2017-132430,10/9/2017,CP-12085,Ohio,East,FUR-FU-10003577,45.888,4
2713,CA-2017-146031,7/29/2017,GM-14440,New York,East,OFF-AR-10002656,60.12,9
2714,CA-2014-110100,4/25/2014,LC-16885,North Carolina,South,TEC-PH-10004531,302.376,3
2715,CA-2015-103723,12/1/2015,BT-11305,Washington,West,OFF-AR-10003251,13.9,5
2716,CA-2014-127187,12/4/2014,CP-12085,New York,East,TEC-PH-10000673,129.98,2
2717,CA-2017-128475,8/26/2017,SC-20680,Georgia,South,TEC-AC-10000158,71.98,2
2718,CA-2014-100006,9/7/2014,DK-13375,New York,East,TEC-PH-10002075,377.97,3
2719,CA-2017-144827,12/21/2017,SE-20110,California,West,OFF-ST-10004340,124.36,2
2720,CA-2014-110030,12/6/2014,LF-17185,Texas,Central,FUR-FU-10002759,23.976,3
2721,CA-2014-121286,11/4/2014,ON-18715,North Carolina,South,OFF-FA-10000585,8.376,3
2722,CA-2014-121286,11/4/2014,ON-18715,North Carolina,South,OFF-AP-10004859,58.24,5
2723,CA-2016-164735,4/14/2016,TB-21400,Virginia,South,OFF-ST-10001558,81.2,5
2724,CA-2014-153479,10/4/2014,DF-13135,California,West,OFF-LA-10004689,14.45,5
2725,CA-2014-153479,10/4/2014,DF-13135,California,West,OFF-BI-10002867,95.648,2
2726,CA-2017-149888,11/7/2017,EP-13915,Pennsylvania,East,TEC-PH-10003811,359.97,5
2727,CA-2017-149888,11/7/2017,EP-13915,Pennsylvania,East,FUR-TA-10000849,350.352,4
2728,CA-2017-119193,12/22/2017,SK-19990,Ohio,East,OFF-BI-10000848,1.641,1
2729,CA-2017-119193,12/22/2017,SK-19990,Ohio,East,TEC-PH-10003072,629.958,7
2730,CA-2017-104801,2/13/2017,FH-14350,Washington,West,OFF-AR-10001547,6.63,3
2731,CA-2017-104801,2/13/2017,FH-14350,Washington,West,TEC-AC-10001838,799.96,4
2732,CA-2017-104801,2/13/2017,FH-14350,Washington,West,FUR-FU-10004017,107.53,1
2733,CA-2014-107594,7/2/2014,EH-13945,New Jersey,East,TEC-PH-10002923,73.98,2
2734,CA-2014-107594,7/2/2014,EH-13945,New Jersey,East,OFF-AR-10000716,5.58,1
2735,CA-2015-129770,2/21/2015,JE-15715,New Mexico,West,OFF-PA-10000249,49.12,4
2736,CA-2015-115798,11/13/2015,KL-16645,Delaware,East,TEC-PH-10003691,377.97,3
2737,CA-2015-115798,11/13/2015,KL-16645,Delaware,East,OFF-PA-10001560,42.28,7
2738,CA-2015-115798,11/13/2015,KL-16645,Delaware,East,FUR-BO-10004467,299.97,3
2739,CA-2015-115798,11/13/2015,KL-16645,Delaware,East,TEC-PH-10001819,89.98,2
2740,CA-2017-122707,4/16/2017,EB-13750,Alabama,South,OFF-SU-10000157,477.24,4
2741,CA-2017-122707,4/16/2017,EB-13750,Alabama,South,TEC-AC-10004227,25.98,2
2742,CA-2016-165015,2/25/2016,BD-11725,Ohio,East,OFF-EN-10003134,46.72,5
2743,CA-2014-149244,11/4/2014,MS-17530,California,West,FUR-FU-10004671,35.34,2
2744,CA-2015-140144,6/20/2015,SC-20770,California,West,FUR-FU-10002253,257.64,6
2745,CA-2015-140144,6/20/2015,SC-20770,California,West,TEC-PH-10002726,125.976,3
2746,CA-2017-163321,8/7/2017,FM-14380,North Carolina,South,TEC-AC-10004571,79.992,1
2747,CA-2014-155887,5/12/2014,KT-16480,Massachusetts,East,FUR-TA-10002228,700.056,3
2748,US-2015-165449,11/22/2015,AP-10720,Texas,Central,TEC-AC-10004127,27.168,4
2749,CA-2015-110247,12/4/2015,RH-19555,Florida,South,OFF-BI-10001553,8.226,3
2750,US-2014-141257,6/8/2014,CS-11950,Washington,West,FUR-CH-10002758,585.552,3
2751,CA-2014-154669,8/8/2014,TM-21010,California,West,OFF-ST-10000532,423.28,11
2752,CA-2014-158029,5/26/2014,HF-14995,California,West,FUR-CH-10000988,225.296,2
2753,CA-2015-155306,4/17/2015,GA-14515,California,West,OFF-AR-10003251,5.56,2
2754,CA-2015-155306,4/17/2015,GA-14515,California,West,TEC-AC-10003174,323.37,3
2755,CA-2015-155306,4/17/2015,GA-14515,California,West,TEC-PH-10002310,783.96,5
2756,CA-2015-155306,4/17/2015,GA-14515,California,West,OFF-AP-10002651,1447.65,5
2757,CA-2015-155306,4/17/2015,GA-14515,California,West,OFF-PA-10001184,11.96,2
2758,CA-2016-127775,6/11/2016,ES-14020,New York,East,TEC-AC-10002402,239.97,3
2759,CA-2016-146171,3/11/2016,JP-16135,Georgia,South,FUR-FU-10004270,76.92,4
2760,CA-2016-146171,3/11/2016,JP-16135,Georgia,South,OFF-ST-10001526,481.32,4
2761,CA-2014-129574,5/26/2014,Dp-13240,Utah,West,OFF-PA-10002893,48.4,5
2762,CA-2017-126536,10/12/2017,NK-18490,California,West,TEC-AC-10003709,0.99,1
2763,CA-2017-126536,10/12/2017,NK-18490,California,West,OFF-BI-10001191,101.84,5
2764,CA-2017-165757,6/22/2017,PL-18925,Pennsylvania,East,OFF-BI-10003166,10.332,3
2765,CA-2017-165757,6/22/2017,PL-18925,Pennsylvania,East,OFF-BI-10003982,31.155,5
2766,CA-2017-165757,6/22/2017,PL-18925,Pennsylvania,East,OFF-ST-10004835,8.928,2
2767,CA-2017-167752,1/15/2017,RW-19690,Pennsylvania,East,OFF-AP-10000159,34.384,1
2768,CA-2017-167752,1/15/2017,RW-19690,Pennsylvania,East,OFF-AP-10002945,1924.16,8
2769,US-2015-122140,4/2/2015,MO-17950,Texas,Central,OFF-AP-10001242,32.192,2
2770,US-2015-122140,4/2/2015,MO-17950,Texas,Central,TEC-AC-10003038,50.12,7
2771,US-2015-122140,4/2/2015,MO-17950,Texas,Central,TEC-AC-10003289,47.976,3
2772,CA-2016-163986,9/3/2016,JJ-15445,Wisconsin,Central,OFF-ST-10000918,54.5,5
2773,CA-2017-158967,12/10/2017,BT-11680,Florida,South,FUR-FU-10001940,19.104,3
2774,CA-2016-131576,11/22/2016,RD-19585,Michigan,Central,OFF-BI-10002852,49.44,3
2775,CA-2017-143455,11/11/2017,ML-17755,Ohio,East,OFF-PA-10004451,10.368,2
2776,CA-2016-144729,10/21/2016,JE-15745,California,West,OFF-ST-10004804,154.44,3
2777,CA-2015-127019,12/21/2015,ER-13855,Colorado,West,OFF-AP-10003971,60.984,7
2778,CA-2015-138534,7/17/2015,JM-15535,California,West,FUR-BO-10003159,195.466,2
2779,CA-2017-108322,4/30/2017,SS-20140,Florida,South,FUR-FU-10001935,23.68,8
2780,CA-2017-108322,4/30/2017,SS-20140,Florida,South,TEC-AC-10003433,2.376,3
2781,CA-2017-167668,5/6/2017,TC-21295,New York,East,OFF-LA-10004544,59.2,4
2782,CA-2017-146724,11/20/2017,HG-15025,Minnesota,Central,OFF-AR-10001026,22,10
2783,CA-2016-139878,11/11/2016,LD-17005,Michigan,Central,TEC-PH-10001336,257.98,2
2784,US-2016-106677,11/5/2016,AS-10285,Pennsylvania,East,TEC-PH-10003187,23.988,2
2785,CA-2016-116974,10/9/2016,MP-17965,Ohio,East,TEC-PH-10004897,23.976,4
2786,CA-2015-149972,9/21/2015,CD-12790,California,West,FUR-CH-10004997,601.536,4
2787,CA-2015-149972,9/21/2015,CD-12790,California,West,OFF-FA-10002763,7.9,2
2788,US-2014-117744,12/2/2014,MD-17860,Texas,Central,FUR-FU-10001588,58.36,5
2789,US-2014-117744,12/2/2014,MD-17860,Texas,Central,OFF-AR-10000940,16.464,7
2790,US-2014-117744,12/2/2014,MD-17860,Texas,Central,FUR-FU-10002759,39.96,5
2791,CA-2014-125514,9/21/2014,BM-11650,Nebraska,Central,OFF-AP-10000358,25.96,2
2792,CA-2014-125514,9/21/2014,BM-11650,Nebraska,Central,OFF-AP-10003281,36.27,3
2793,CA-2014-125514,9/21/2014,BM-11650,Nebraska,Central,OFF-PA-10000029,6.48,1
2794,CA-2014-154599,4/12/2014,KN-16450,California,West,TEC-PH-10001557,1075.088,14
2795,CA-2014-154599,4/12/2014,KN-16450,California,West,TEC-PH-10000576,438.368,4
2796,CA-2014-154599,4/12/2014,KN-16450,California,West,OFF-BI-10002764,18.088,7
2797,CA-2014-154599,4/12/2014,KN-16450,California,West,FUR-BO-10001337,308.499,3
2798,CA-2017-158743,10/20/2017,IG-15085,Arkansas,South,OFF-AR-10002257,13.36,4
2799,CA-2017-158743,10/20/2017,IG-15085,Arkansas,South,OFF-PA-10001019,39.96,2
2800,CA-2017-158743,10/20/2017,IG-15085,Arkansas,South,OFF-BI-10003364,145.85,5
2801,CA-2016-153318,10/25/2016,JS-15595,Florida,South,TEC-PH-10000984,783.96,5
2802,US-2015-110163,11/1/2015,GA-14725,Oregon,West,OFF-AR-10001683,7.88,1
2803,CA-2017-143329,11/3/2017,DL-13330,New Mexico,West,FUR-FU-10000629,41.37,3
2804,CA-2015-159380,5/12/2015,CS-12505,California,West,OFF-PA-10003893,12.84,3
2805,CA-2015-159380,5/12/2015,CS-12505,California,West,OFF-PA-10004239,25.68,6
2806,CA-2015-122623,9/7/2015,CC-12145,Texas,Central,FUR-CH-10000553,47.516,2
2807,CA-2015-148635,7/25/2015,MH-18025,Washington,West,OFF-FA-10004395,9.42,2
2808,CA-2015-148635,7/25/2015,MH-18025,Washington,West,OFF-PA-10004782,12.96,2
2809,CA-2015-148635,7/25/2015,MH-18025,Washington,West,FUR-BO-10002213,704.9,5
2810,CA-2015-148635,7/25/2015,MH-18025,Washington,West,FUR-CH-10001854,561.568,2
2811,CA-2015-135685,11/16/2015,MP-18175,Wisconsin,Central,OFF-PA-10000157,179.82,9
2812,CA-2015-135685,11/16/2015,MP-18175,Wisconsin,Central,FUR-FU-10001185,185.58,6
2813,CA-2015-135685,11/16/2015,MP-18175,Wisconsin,Central,FUR-TA-10001520,214.11,3
2814,CA-2015-135685,11/16/2015,MP-18175,Wisconsin,Central,TEC-AC-10004145,999.96,4
2815,CA-2015-135685,11/16/2015,MP-18175,Wisconsin,Central,FUR-TA-10000688,653.55,3
2816,CA-2015-104626,9/1/2015,DR-12940,Massachusetts,East,OFF-BI-10001510,114.6,5
2817,CA-2015-104626,9/1/2015,DR-12940,Massachusetts,East,FUR-CH-10003817,60.74,1
2818,CA-2015-104626,9/1/2015,DR-12940,Massachusetts,East,FUR-FU-10000308,124.36,2
2819,CA-2015-104626,9/1/2015,DR-12940,Massachusetts,East,OFF-ST-10003208,1088.76,6
2820,CA-2016-160500,5/5/2016,DM-13015,California,West,OFF-BI-10003784,6.72,5
2821,CA-2016-160500,5/5/2016,DM-13015,California,West,FUR-TA-10003748,298.776,3
2822,CA-2017-100202,12/31/2016,BD-11620,California,West,TEC-PH-10002563,302.376,3
2823,CA-2017-131016,9/18/2017,DC-12850,Texas,Central,OFF-AR-10000122,8.928,2
2824,CA-2017-131016,9/18/2017,DC-12850,Texas,Central,OFF-ST-10000352,47.584,2
2825,US-2014-112914,9/25/2014,MT-18070,Texas,Central,OFF-PA-10003270,33.792,8
2826,US-2014-112914,9/25/2014,MT-18070,Texas,Central,FUR-BO-10003272,300.5328,2
2827,US-2014-112914,9/25/2014,MT-18070,Texas,Central,OFF-BI-10002982,2.724,2
2828,US-2014-112914,9/25/2014,MT-18070,Texas,Central,OFF-EN-10001509,3.264,2
2829,CA-2016-124149,4/23/2016,MJ-17740,Ohio,East,OFF-PA-10002421,108.336,6
2830,CA-2016-124149,4/23/2016,MJ-17740,Ohio,East,OFF-ST-10000760,55.92,5
2831,CA-2016-124149,4/23/2016,MJ-17740,Ohio,East,OFF-PA-10002923,78.304,2
2832,CA-2014-148915,11/1/2014,ND-18370,Oregon,West,OFF-ST-10001128,443.92,5
2833,CA-2014-148915,11/1/2014,ND-18370,Oregon,West,TEC-PH-10000673,155.976,3
2834,CA-2017-134649,1/26/2017,CA-11965,Alabama,South,OFF-AR-10001547,15.47,7
2835,CA-2017-134649,1/26/2017,CA-11965,Alabama,South,OFF-BI-10001890,7.16,2
2836,CA-2017-110842,11/11/2017,GA-14725,California,West,OFF-AP-10003971,10.89,1
2837,CA-2017-110842,11/11/2017,GA-14725,California,West,OFF-PA-10000520,19.44,3
2838,CA-2017-110842,11/11/2017,GA-14725,California,West,OFF-BI-10000977,121.6,5
2839,CA-2016-147368,6/9/2016,TC-21295,Florida,South,TEC-MA-10002178,695.7,2
2840,US-2015-104185,9/3/2015,JB-15400,New York,East,OFF-ST-10001526,120.33,1
2841,US-2014-125521,3/14/2014,CK-12325,Virginia,South,FUR-CH-10003379,1139.92,4
2842,US-2017-135062,8/31/2017,RL-19615,North Carolina,South,OFF-PA-10000100,229.544,7
2843,CA-2017-135650,3/23/2017,AC-10660,Texas,Central,OFF-ST-10001809,143.728,2
2844,CA-2017-112865,5/18/2017,BH-11710,Pennsylvania,East,TEC-AC-10000387,36.048,3
2845,US-2016-162852,12/27/2016,BG-11695,Illinois,Central,FUR-CH-10004853,845.488,8
2846,CA-2017-138163,11/17/2017,XP-21865,Massachusetts,East,OFF-AR-10001958,50.94,3
2847,CA-2017-152093,9/10/2017,SN-20560,Illinois,Central,OFF-BI-10003527,762.594,3
2848,CA-2017-157854,4/8/2017,DM-13345,Georgia,South,FUR-FU-10003832,56.28,6
2849,CA-2017-157854,4/8/2017,DM-13345,Georgia,South,OFF-BI-10001359,2690.97,3
2850,CA-2016-123617,11/28/2016,AJ-10780,Florida,South,OFF-BI-10002976,7.434,6
2851,US-2016-128293,6/2/2016,KC-16255,Pennsylvania,East,OFF-ST-10000736,64.784,1
2852,CA-2017-107342,12/17/2017,VF-21715,Indiana,Central,OFF-PA-10001745,28.16,4
2853,CA-2016-136371,3/19/2016,SV-20935,New York,East,FUR-FU-10000409,14.98,1
2854,CA-2016-136371,3/19/2016,SV-20935,New York,East,FUR-FU-10000221,20.32,4
2855,CA-2017-137344,8/20/2017,EM-13810,Massachusetts,East,OFF-ST-10000344,40.29,3
2856,CA-2017-169810,7/25/2017,RB-19360,South Dakota,Central,OFF-LA-10003663,20.23,7
2857,CA-2016-128594,8/26/2016,DJ-13510,California,West,FUR-CH-10001215,1603.136,4
2858,CA-2016-154690,8/15/2016,CC-12370,North Carolina,South,FUR-CH-10000988,225.296,2
2859,CA-2017-138975,5/19/2017,SC-20380,Georgia,South,TEC-AC-10003441,67.8,4
2860,CA-2017-138975,5/19/2017,SC-20380,Georgia,South,TEC-PH-10004389,377.97,3
2861,CA-2017-138975,5/19/2017,SC-20380,Georgia,South,FUR-BO-10004695,1628.82,9
2862,CA-2017-138975,5/19/2017,SC-20380,Georgia,South,OFF-PA-10000100,286.93,7
2863,CA-2017-106537,8/12/2017,RH-19495,Florida,South,OFF-PA-10000223,20.736,4
2864,US-2017-103828,8/13/2017,JK-15370,California,West,OFF-ST-10001325,31.44,3
2865,US-2017-103828,8/13/2017,JK-15370,California,West,OFF-AP-10004249,83.79,7
2866,US-2017-103828,8/13/2017,JK-15370,California,West,OFF-AR-10000588,59.52,3
2867,US-2017-103828,8/13/2017,JK-15370,California,West,OFF-SU-10000946,31.92,4
2868,CA-2016-115588,11/10/2016,AF-10885,Ohio,East,OFF-SU-10001225,14.72,5
2869,CA-2016-115588,11/10/2016,AF-10885,Ohio,East,OFF-ST-10001558,38.976,3
2870,CA-2017-143861,6/12/2017,LC-16885,Florida,South,FUR-FU-10001546,17.088,2
2871,CA-2014-148040,3/22/2014,BF-11275,Arizona,West,OFF-PA-10002581,74.352,3
2872,CA-2014-148040,3/22/2014,BF-11275,Arizona,West,FUR-CH-10001482,314.352,3
2873,CA-2017-135167,6/15/2017,SC-20800,California,West,OFF-AR-10002399,4.26,1
2874,CA-2017-137022,11/16/2017,SW-20275,California,West,OFF-ST-10001963,811.28,8
2875,US-2017-102638,12/29/2017,MC-17845,New York,East,OFF-FA-10002988,6.03,3
2876,US-2016-167339,1/21/2016,TD-20995,California,West,FUR-CH-10004289,153.568,2
2877,US-2016-167339,1/21/2016,TD-20995,California,West,FUR-CH-10000785,1013.488,7
2878,CA-2016-152072,1/15/2016,Dp-13240,New Jersey,East,OFF-EN-10003040,52.34,2
2879,CA-2016-152072,1/15/2016,Dp-13240,New Jersey,East,OFF-AR-10001573,4.66,2
2880,CA-2016-152072,1/15/2016,Dp-13240,New Jersey,East,TEC-AC-10000844,254.97,3
2881,CA-2016-102932,9/19/2016,SD-20485,New Jersey,East,OFF-BI-10000756,25.44,6
2882,CA-2016-102932,9/19/2016,SD-20485,New Jersey,East,OFF-SU-10000381,27.93,3
2883,CA-2014-165540,2/21/2014,TM-21010,Illinois,Central,OFF-BI-10004094,8.85,5
2884,CA-2016-130799,11/11/2016,BK-11260,California,West,FUR-FU-10001852,6.96,4
2885,CA-2016-164483,1/30/2016,JF-15490,California,West,OFF-BI-10000014,17.456,2
2886,US-2016-159856,10/18/2016,EP-13915,Arizona,West,FUR-CH-10003396,307.92,5
2887,CA-2017-102099,12/18/2017,EP-13915,California,West,OFF-AR-10003811,6.63,3
2888,CA-2017-102099,12/18/2017,EP-13915,California,West,OFF-PA-10003172,12.96,2
2889,CA-2017-102099,12/18/2017,EP-13915,California,West,OFF-PA-10000289,32.4,5
2890,CA-2017-164049,11/2/2017,KH-16630,Washington,West,OFF-PA-10000791,23.85,5
2891,CA-2014-142727,4/29/2014,HG-14845,Louisiana,South,FUR-CH-10002304,51.96,2
2892,CA-2014-142727,4/29/2014,HG-14845,Louisiana,South,OFF-BI-10000136,17.94,3
2893,CA-2017-139913,10/23/2017,JC-16105,New York,East,OFF-PA-10003739,11.56,2
2894,CA-2017-139913,10/23/2017,JC-16105,New York,East,OFF-PA-10002479,26.4,5
2895,CA-2017-139913,10/23/2017,JC-16105,New York,East,FUR-FU-10000771,69.08,11
2896,CA-2017-139913,10/23/2017,JC-16105,New York,East,TEC-PH-10001552,35.88,3
2897,CA-2014-169033,3/30/2014,KM-16720,New York,East,OFF-AR-10001915,49.65,5
2898,US-2016-164630,1/4/2016,EB-13975,North Carolina,South,TEC-CO-10000971,959.968,4
2899,US-2015-114839,4/26/2015,PW-19240,Texas,Central,FUR-CH-10004086,408.422,2
2900,CA-2015-166464,9/12/2015,PG-18895,New York,East,TEC-CO-10000971,479.984,2
2901,CA-2015-166464,9/12/2015,PG-18895,New York,East,OFF-LA-10001317,12.6,4
2902,CA-2017-124898,9/11/2017,DB-12910,Georgia,South,OFF-PA-10003656,184.66,7
2903,CA-2016-164035,6/12/2016,CR-12730,Illinois,Central,OFF-PA-10002160,23.12,5
2904,CA-2016-153577,6/27/2016,KH-16330,Illinois,Central,OFF-PA-10000575,37.464,7
2905,CA-2016-153577,6/27/2016,KH-16330,Illinois,Central,FUR-CH-10003981,539.658,3
2906,CA-2014-127586,9/26/2014,CS-12400,Washington,West,OFF-ST-10002615,310.12,2
2907,CA-2017-121615,11/3/2017,DL-12925,Minnesota,Central,OFF-PA-10000327,8.56,2
2908,CA-2017-121615,11/3/2017,DL-12925,Minnesota,Central,OFF-ST-10001325,52.4,5
2909,CA-2017-121615,11/3/2017,DL-12925,Minnesota,Central,OFF-LA-10001771,14.94,3
2910,CA-2017-166415,2/19/2017,ME-17725,Washington,West,OFF-FA-10004968,11.22,3
2911,CA-2015-118444,11/5/2015,VD-21670,Florida,South,OFF-AP-10000576,387.136,4
2912,CA-2014-113929,6/16/2014,CK-12205,New York,East,OFF-EN-10003286,41.4,5
2913,CA-2014-113929,6/16/2014,CK-12205,New York,East,OFF-AR-10003772,35,4
2914,CA-2014-113929,6/16/2014,CK-12205,New York,East,OFF-BI-10002852,39.552,3
2915,CA-2015-134747,10/12/2015,DL-12925,Indiana,Central,TEC-PH-10002890,135.72,3
2916,CA-2015-134747,10/12/2015,DL-12925,Indiana,Central,OFF-BI-10001308,12.56,2
2917,CA-2015-134747,10/12/2015,DL-12925,Indiana,Central,TEC-PH-10001750,263.96,4
2918,CA-2017-155047,8/27/2017,SE-20110,Texas,Central,OFF-AR-10003338,5.952,1
2919,CA-2016-160129,11/23/2016,LS-17200,Pennsylvania,East,OFF-FA-10002763,15.8,5
2920,CA-2016-160129,11/23/2016,LS-17200,Pennsylvania,East,FUR-FU-10002088,14.368,2
2921,CA-2016-160129,11/23/2016,LS-17200,Pennsylvania,East,FUR-FU-10003976,70.448,7
2922,CA-2017-164329,1/30/2017,MM-17920,California,West,OFF-ST-10001511,129.3,2
2923,US-2015-141453,11/30/2015,DB-13270,Texas,Central,OFF-BI-10000301,3.882,3
2924,CA-2014-156993,6/28/2014,RW-19630,Michigan,Central,OFF-FA-10003495,6.08,1
2925,CA-2014-157721,9/2/2014,JM-16195,New York,East,OFF-AP-10001303,19.9,1
2926,CA-2014-157721,9/2/2014,JM-16195,New York,East,FUR-FU-10002116,70.71,1
2927,CA-2017-128629,7/10/2017,BP-11155,Georgia,South,FUR-FU-10000771,18.84,3
2928,CA-2017-158106,6/4/2017,CT-11995,Minnesota,Central,OFF-AR-10002255,8.64,3
2929,US-2017-120390,10/19/2017,TH-21550,North Carolina,South,OFF-BI-10004995,1633.188,4
2930,CA-2017-143434,11/18/2017,ME-17320,Michigan,Central,FUR-FU-10002597,19.76,4
2931,CA-2015-168564,8/8/2015,TT-21220,California,West,OFF-BI-10004970,6.608,2
2932,CA-2015-168564,8/8/2015,TT-21220,California,West,OFF-BI-10002557,7.28,2
2933,CA-2015-168564,8/8/2015,TT-21220,California,West,FUR-CH-10000785,144.784,1
2934,US-2016-169040,12/6/2016,GT-14710,Washington,West,TEC-PH-10002310,156.792,1
2935,US-2016-169040,12/6/2016,GT-14710,Washington,West,TEC-PH-10002834,431.976,3
2936,US-2016-169040,12/6/2016,GT-14710,Washington,West,OFF-EN-10000927,35.89,1
2937,US-2016-169040,12/6/2016,GT-14710,Washington,West,OFF-BI-10001636,47.208,7
2938,US-2016-169040,12/6/2016,GT-14710,Washington,West,OFF-PA-10001736,248.08,7
2939,US-2016-169040,12/6/2016,GT-14710,Washington,West,OFF-PA-10000482,189.7,5
2940,US-2016-169040,12/6/2016,GT-14710,Washington,West,OFF-BI-10001658,59.808,3
2941,CA-2017-155880,3/25/2017,JD-16150,Wisconsin,Central,FUR-CH-10000422,90.99,1
2942,CA-2017-155880,3/25/2017,JD-16150,Wisconsin,Central,FUR-CH-10004675,1526.56,7
2943,CA-2017-155880,3/25/2017,JD-16150,Wisconsin,Central,FUR-CH-10002880,368.97,3
2944,CA-2017-126242,11/19/2017,MC-18100,California,West,OFF-ST-10000675,305.01,9
2945,CA-2017-126242,11/19/2017,MC-18100,California,West,FUR-FU-10002685,18.7,1
2946,CA-2016-166443,11/4/2016,LH-17020,California,West,FUR-FU-10004020,38.29,7
2947,CA-2017-169859,12/14/2017,MP-18175,California,West,FUR-FU-10004963,26.25,3
2948,CA-2017-169859,12/14/2017,MP-18175,California,West,OFF-BI-10000174,64.96,14
2949,CA-2017-169859,12/14/2017,MP-18175,California,West,OFF-EN-10000461,43.7,5
